step,t,LJ1.pos_target,LJ1.pos_commanded,LJ1.pos_actual,LJ2.pos_target,LJ2.pos_commanded,LJ2.pos_actual,LJ3.pos_target,LJ3.pos_commanded,LJ3.pos_actual,LJ4.pos_target,LJ4.pos_commanded,LJ4.pos_actual,LJ5.pos_target,LJ5.pos_commanded,LJ5.pos_actual,LJ6.pos_target,LJ6.pos_commanded,LJ6.pos_actual,LJ7.pos_target,LJ7.pos_commanded,LJ7.pos_actual,LJ8.pos_target,LJ8.pos_commanded,LJ8.pos_actual,RJ1.pos_target,RJ1.pos_commanded,RJ1.pos_actual,RJ2.pos_target,RJ2.pos_commanded,RJ2.pos_actual,RJ3.pos_target,RJ3.pos_commanded,RJ3.pos_actual,RJ4.pos_target,RJ4.pos_commanded,RJ4.pos_actual,RJ5.pos_target,RJ5.pos_commanded,RJ5.pos_actual,RJ6.pos_target,RJ6.pos_commanded,RJ6.pos_actual,RJ7.pos_target,RJ7.pos_commanded,RJ7.pos_actual,RJ8.pos_target,RJ8.pos_commanded,RJ8.pos_actual
47,1.573517084121704,-0.02573452703654766,-0.02573452703654766,-0.0207904173342488,-8.207192877307534e-06,-8.207192877307534e-06,0.0001907377737087046,0.013820462860167027,0.013820462860167027,0.018501564049744346,4.322227687225677e-05,4.322227687225677e-05,0.008201724269474298,-0.000904989370610565,-0.000904989370610565,-0.003242542153047978,-5.4629250371363014e-05,-5.4629250371363014e-05,-0.023079270618753256,4.5772476369165815e-06,4.5772476369165815e-06,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
48,1.6070277690887451,-0.026312552392482758,-0.026312552392482758,-0.023079270618753256,-8.206327947846148e-06,-8.206327947846148e-06,0.0005722133211261138,0.014130930416285992,0.014130930416285992,0.018501564049744346,4.3228061258560047e-05,4.3228061258560047e-05,0.008201724269474298,-0.000904990651179105,-0.000904990651179105,-0.0036240177004653873,-5.463036723085679e-05,-5.463036723085679e-05,-0.022697795071335847,4.581450866680825e-06,4.581450866680825e-06,-0.006675822079804661,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
49,1.6404829025268555,-0.026890618726611137,-0.026890618726611137,-0.024223697261005483,-8.20516470412258e-06,-8.20516470412258e-06,0.0001907377737087046,0.014441389590501785,0.014441389590501785,0.018501564049744346,4.3233128963038325e-05,4.3233128963038325e-05,0.008201724269474298,-0.0009050033404491842,-0.0009050033404491842,-0.003242542153047978,-5.463114575832151e-05,-5.463114575832151e-05,-0.023079270618753256,4.553431153908605e-06,4.553431153908605e-06,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
50,1.6738290786743164,-0.028087353333830833,-0.028087353333830833,-0.02613107499809253,-8.204299774661195e-06,-8.204299774661195e-06,0.0001907377737087046,0.014383701607584953,0.014383701607584953,0.018501564049744346,4.3240383092779666e-05,4.3240383092779666e-05,0.008201724269474298,-0.0010626930743455887,-0.0010626930743455887,-0.0036240177004653873,-5.463217166834511e-05,-5.463217166834511e-05,-0.023079270618753256,-5.341463520380785e-07,-5.341463520380785e-07,-0.006675822079804661,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
51,1.7073025703430176,-0.02921656146645546,-0.02921656146645546,-0.02651255054550994,-8.203434845199808e-06,-8.203434845199808e-06,0.0001907377737087046,0.014185242354869843,0.014185242354869843,0.018501564049744346,4.324616747908294e-05,4.324616747908294e-05,0.008201724269474298,-0.001107783173210919,-0.001107783173210919,-0.003242542153047978,-5.4633288527838886e-05,-5.4633288527838886e-05,-0.023079270618753256,5.165376569493674e-05,5.165376569493674e-05,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
52,1.7405152320861816,-0.029389312490820885,-0.029389312490820885,-0.028038452735179575,-8.202271601476241e-06,-8.202271601476241e-06,0.0001907377737087046,0.015335391275584698,0.015335391275584698,0.018501564049744346,4.325123518356122e-05,4.325123518356122e-05,0.008201724269474298,-0.0009483226458542049,-0.0009483226458542049,-0.0036240177004653873,-5.4634067055303603e-05,-5.4634067055303603e-05,-0.023079270618753256,0.00030050918576307595,0.00030050918576307595,-0.006675822079804661,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
53,1.7740132808685303,-0.029951754957437515,-0.029951754957437515,-0.028038452735179575,-8.209488441934809e-06,-8.209488441934809e-06,0.0001907377737087046,0.015407904051244259,0.015407904051244259,0.018501564049744346,4.323303801356815e-05,4.323303801356815e-05,0.008201724269474298,-0.0009631910943426192,-0.0009631910943426192,-0.0036240177004653873,-5.4626008932245895e-05,-5.4626008932245895e-05,-0.023079270618753256,0.00010971900337608531,0.00010971900337608531,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
54,1.807523488998413,-0.030061708763241768,-0.030061708763241768,-0.028419928282596985,-8.209479346987791e-06,-8.209479346987791e-06,0.0001907377737087046,0.015868835151195526,0.015868835151195526,0.018501564049744346,4.323146276874468e-05,4.323146276874468e-05,0.008201724269474298,-0.0007731652003712952,-0.0007731652003712952,-0.0036240177004653873,-5.462736953631975e-05,-5.462736953631975e-05,-0.023079270618753256,0.00030577718280255795,0.00030577718280255795,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
55,1.840789556503296,-0.030241644009947777,-0.030241644009947777,-0.028419928282596985,-8.208789040509146e-06,-8.208789040509146e-06,0.0001907377737087046,0.015800535678863525,0.015800535678863525,0.018501564049744346,4.323692337493412e-05,4.323692337493412e-05,0.008201724269474298,-0.0004982211976312101,-0.0004982211976312101,-0.0036240177004653873,-5.462849367177114e-05,-5.462849367177114e-05,-0.023079270618753256,0.00038122819387353957,0.00038122819387353957,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
56,1.874178409576416,-0.030345380306243896,-0.030345380306243896,-0.028419928282596985,-8.207664905057754e-06,-8.207664905057754e-06,0.0001907377737087046,0.015602552331984043,0.015602552331984043,0.018501564049744346,4.3241987441433594e-05,4.3241987441433594e-05,0.008201724269474298,-0.00036570249358192086,-0.00036570249358192086,-0.003242542153047978,-5.4629275837214664e-05,-5.4629275837214664e-05,-0.023079270618753256,0.0003352639323566109,0.0003352639323566109,-0.006675822079804661,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
57,1.9075453281402588,-0.02987808734178543,-0.02987808734178543,-0.028419928282596985,-8.21490084490506e-06,-8.21490084490506e-06,0.0001907377737087046,0.014937242493033409,0.014937242493033409,0.018501564049744346,4.322379027144052e-05,4.322379027144052e-05,0.008201724269474298,-0.0003779727849178016,-0.0003779727849178016,-0.0036240177004653873,-5.4621217714156955e-05,-5.4621217714156955e-05,-0.023079270618753256,0.00047133260522969067,0.00047133260522969067,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
58,1.9409821033477783,-0.02956996113061905,-0.02956996113061905,-0.028419928282596985,-8.222974429372698e-06,-8.222974429372698e-06,0.0001907377737087046,0.014727656729519367,0.014727656729519367,0.018501564049744346,4.319676008890383e-05,4.319676008890383e-05,0.008201724269474298,-0.00024334793852176517,-0.00024334793852176517,-0.0036240177004653873,-5.46134942851495e-05,-5.46134942851495e-05,-0.022697795071335847,0.00033577042631804943,0.00033577042631804943,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
59,1.9744839668273926,-0.02987893484532833,-0.02987893484532833,-0.028419928282596985,-8.221335519920103e-06,-8.221335519920103e-06,0.0001907377737087046,0.013995710760354996,0.013995710760354996,0.018501564049744346,4.316718695918098e-05,4.316718695918098e-05,0.008201724269474298,-0.00022676850494462997,-0.00022676850494462997,-0.0036240177004653873,-5.4605883633485064e-05,-5.4605883633485064e-05,-0.022697795071335847,5.258887176751159e-05,5.258887176751159e-05,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
60,2.008000373840332,-0.03069464862346649,-0.03069464862346649,-0.028419928282596985,-8.22058518679114e-06,-8.22058518679114e-06,0.0005722133211261138,0.014677464962005615,0.014677464962005615,0.018501564049744346,4.316024205763824e-05,4.316024205763824e-05,0.008201724269474298,-0.00016901447088457644,-0.00016901447088457644,-0.0036240177004653873,-5.460770626086742e-05,-5.460770626086742e-05,-0.023079270618753256,-8.334768608619925e-07,-8.334768608619925e-07,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
61,2.0413753986358643,-0.03152851015329361,-0.03152851015329361,-0.028419928282596985,-8.219464689318556e-06,-8.219464689318556e-06,0.0001907377737087046,0.015358380042016506,0.015358380042016506,0.018501564049744346,4.3167430703761056e-05,4.3167430703761056e-05,0.008201724269474298,-0.000176928035216406,-0.000176928035216406,-0.003242542153047978,-5.460817919811234e-05,-5.460817919811234e-05,-0.022697795071335847,5.474345016409643e-05,5.474345016409643e-05,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
62,2.0746145248413086,-0.03147619590163231,-0.03147619590163231,-0.028801403830014394,-8.218598850362469e-06,-8.218598850362469e-06,0.0001907377737087046,0.015401734039187431,0.015401734039187431,0.018501564049744346,4.317474304116331e-05,4.317474304116331e-05,0.008201724269474298,2.685272011149209e-05,2.685272011149209e-05,-0.003242542153047978,-5.460920147015713e-05,-5.460920147015713e-05,-0.023079270618753256,0.00029378608451224864,0.00029378608451224864,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
63,2.1080243587493896,-0.030789010226726532,-0.030789010226726532,-0.028419928282596985,-8.217733920901082e-06,-8.217733920901082e-06,0.0001907377737087046,0.015306890942156315,0.015306890942156315,0.018501564049744346,4.3180527427466586e-05,4.3180527427466586e-05,0.008201724269474298,5.8762725529959425e-06,5.8762725529959425e-06,-0.003242542153047978,-5.461031832965091e-05,-5.461031832965091e-05,-0.023079270618753256,0.0003849202475976199,0.0003849202475976199,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
64,2.1414361000061035,-0.017980653792619705,-0.017980653792619705,-0.028419928282596985,-8.216570677177515e-06,-8.216570677177515e-06,0.0001907377737087046,0.014954719692468643,0.014954719692468643,0.018501564049744346,4.3185595131944865e-05,4.3185595131944865e-05,0.008201724269474298,0.00014880516391713172,0.00014880516391713172,-0.003242542153047978,-5.4611096857115626e-05,-5.4611096857115626e-05,-0.023079270618753256,0.008438285440206528,0.008438285440206528,-0.00705729762722207,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
65,2.174783706665039,-0.004260366316884756,-0.004260366316884756,-0.024986648355840302,-8.215705747716129e-06,-8.215705747716129e-06,0.0001907377737087046,0.015604821033775806,0.015604821033775806,0.018501564049744346,4.3192849261686206e-05,4.3192849261686206e-05,0.008201724269474298,0.00026391242863610387,0.00026391242863610387,-0.003242542153047978,-5.4612122767139226e-05,-5.4612122767139226e-05,-0.023079270618753256,0.01681395433843136,0.01681395433843136,-0.004768444342717615,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
66,2.208212375640869,0.007840855978429317,0.007840855978429317,-0.018501564049744346,-8.214840818254743e-06,-8.214840818254743e-06,0.0001907377737087046,0.015596931800246239,0.015596931800246239,0.018501564049744346,4.319863364798948e-05,4.319863364798948e-05,0.009727626459143934,0.0005716935847885907,0.0005716935847885907,-0.003242542153047978,-5.4613239626633e-05,-5.4613239626633e-05,-0.023079270618753256,0.022254664450883865,0.022254664450883865,-0.0020981155107957505,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05931944762340713,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
67,2.2415146827697754,0.0184620413929224,0.0184620413929224,-0.008201724269474298,-8.213677574531175e-06,-8.213677574531175e-06,0.0001907377737087046,0.015742361545562744,0.015742361545562744,0.018501564049744346,4.320370135246776e-05,4.320370135246776e-05,0.010872053101396162,0.00048067717580124736,0.00048067717580124736,-0.003242542153047978,-5.461401815409772e-05,-5.461401815409772e-05,-0.023079270618753256,0.025280743837356567,0.025280743837356567,0.0013351644159609322,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
68,2.274986743927002,0.026979321613907814,0.026979321613907814,0.004768444342717615,-8.212812645069789e-06,-8.212812645069789e-06,0.0001907377737087046,0.015897994861006737,0.015897994861006737,0.018501564049744346,4.32109554822091e-05,4.32109554822091e-05,0.010872053101396162,0.0006584103684872389,0.0006584103684872389,-0.003242542153047978,-5.461504406412132e-05,-5.461504406412132e-05,-0.023079270618753256,0.022115549072623253,0.022115549072623253,0.005149919890135024,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
69,2.308344841003418,0.03692063316702843,0.03692063316702843,0.019645990691996573,-8.211947715608403e-06,-8.211947715608403e-06,0.0001907377737087046,0.01613633893430233,0.01613633893430233,0.018501564049744346,4.321673986851238e-05,4.321673986851238e-05,0.009346150911726525,0.0005904851132072508,0.0005904851132072508,-0.003242542153047978,-5.46161609236151e-05,-5.46161609236151e-05,-0.022697795071335847,0.02144649624824524,0.02144649624824524,0.008964675364309116,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
70,2.341785430908203,0.04461711645126343,0.04461711645126343,0.03414206149385812,-8.210784471884836e-06,-8.210784471884836e-06,0.0001907377737087046,0.01671546697616577,0.01671546697616577,0.018501564049744346,4.3221807572990656e-05,4.3221807572990656e-05,0.007820248722056888,0.00039713390287943184,0.00039713390287943184,-0.002861066605630569,-5.4616939451079816e-05,-5.4616939451079816e-05,-0.023079270618753256,0.01665063202381134,0.01665063202381134,0.012779430838483208,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
71,2.3750946521759033,0.05250583589076996,0.05250583589076996,0.04596780346379781,-8.218001312343404e-06,-8.218001312343404e-06,0.0005722133211261138,0.016266006976366043,0.016266006976366043,0.018501564049744346,4.320361040299758e-05,4.320361040299758e-05,0.0036240177004653873,0.0004786345816683024,0.0004786345816683024,-0.002861066605630569,-5.460888132802211e-05,-5.460888132802211e-05,-0.023079270618753256,0.013700174167752266,0.013700174167752266,0.015068284122987663,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
72,2.408534526824951,0.05944283679127693,0.05944283679127693,0.056267643244067855,-8.217992217396386e-06,-8.217992217396386e-06,0.0005722133211261138,0.016169348731637,0.016169348731637,0.018501564049744346,4.320203515817411e-05,4.320203515817411e-05,-0.0001907377737087046,0.0002137775591108948,0.0002137775591108948,-0.002861066605630569,-5.461024193209596e-05,-5.461024193209596e-05,-0.023079270618753256,0.009713087230920792,0.009713087230920792,0.015449759670405072,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
73,2.442042350769043,0.06802283227443695,0.06802283227443695,0.06275272755016381,-8.217316462832969e-06,-8.217316462832969e-06,0.0001907377737087046,0.015576262958347797,0.015576262958347797,0.018501564049744346,4.320885636843741e-05,4.320885636843741e-05,-0.003242542153047978,0.000492566148750484,0.000492566148750484,-0.002861066605630569,-5.46112896699924e-05,-5.46112896699924e-05,-0.023079270618753256,0.008565458469092846,0.008565458469092846,0.014686808575570254,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
74,2.475282907485962,0.07698678970336914,0.07698678970336914,0.06961928740367718,-8.216187779908068e-06,-8.216187779908068e-06,0.0001907377737087046,0.014918038621544838,0.014918038621544838,0.018501564049744346,4.32125962106511e-05,4.32125962106511e-05,-0.003242542153047978,0.0004975716583430767,0.0004975716583430767,-0.002861066605630569,-5.461214459501207e-05,-5.461214459501207e-05,-0.023079270618753256,0.007314592599868774,0.007314592599868774,0.014305333028152845,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
